Plate ID,Reports Count,Plate Issuer,Plate Status,Unique vehicles,Tags,Seen at Whipple,Plate Record Notes,Images,Last Seen,Last Location Seen,Plate,Submit Report
N655552 (LA),1,LA - Louisiana,Highly suspected ICE,Gray / grey Sedan Nissan Sentra,Seen with known ICE vehicle,checked,,da46f2d7-64c7-4498-80d6-50281e667644.jpg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/eIwI7OwWrKD_yyHcwY2pFQ/LQ0xGG6GasVGRaWCwAmyogBfmZPRt20LPOMyBxA4GECYd_vYNfD3qU44nhTIljNopm2EjRgNJ4hPXi3VaOq3kqw_E9BxwcQOlG9MUL2RU6waDwnbVeWnjnJAkThhiQhItzue7O0ACVpUT82794jZ6SjJJu5x9D9y2LepduvzGoRRqHHYLtO_sL5nC0X7oWVZ/yuMZSAFKRWTavHs7wqtzWtoE0NJGBpzNtCBtbboMUFQ),1/8/2026 10:30am,Whipple North lot,N655552,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=N655552&prefill_Plate+Issuer=LA%20-%20Louisiana
N659921,3,,Confirmed ICE,"Black SUV Dodge Durango,    , Dark SUV Dodge Durango","Seen with known ICE vehicle, ICE agent(s) seen in vehicle, Seen in a convoy, Verbally or physically aggressive, ""Intimidation (observing, filming, etc.)"", Erratic/aggressive driving, Tinted/blacked-out windows, Tactical gear inside vehicle, Embedded lights",checked,,signal-2026-01-16-132025_011.jpeg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/cJv2debKPLOQ-9leFGkV5g/KWfZiXbsAPccZ-z3EZVODTHHe_SnGHfyTUv3fu6hAgscepMBwp-9f6wPBnDNn9ndofMeYYfVT_bwb4Mk8HRbUZv3tmkc3KrkiDgM1cWz4kyU_m1rsL-5AtYBRTk3pwyx20VVnNU89cIPSmDgBthxlRUALAjZQb1zfWbhOKtjKjxkgWse9vYyPid0LV293PXD/ubsfv2xV_IxlEJa7BeUdEj7Xy9qFLzn-nTG0KaMqiZE),1/16/2026 1:20pm,Whipple,N659921,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=N659921
N661210 (CA),2,CA - California,Confirmed ICE,"Black Minivan Chrysler Pacifica, Black Van Chrysler Pacifica","ICE agent(s) seen in vehicle, Missing license plate(s)",checked,,d43d56446a384e40b6e805b7c800d7439b52487d969edda604f1906736aec3a1.jpg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/01iED9bgehE69EL5qehKjQ/XM4BgjSo3zE2OqgybCn_RdZjzdckrIKvcORVfHAs85hOHVQ6veMFah6gn4qzCrK4BRjlgzQIG5V6DqAuPMlT0qwxWqlIG2Gcnk5hpw-wJ4TG9A0yxg7y-eJh0ZPUqR5VmQMkjAoJTMz_fjDF2xmVfk0ULgdaHL4yWC57Kk5StUq-juaMXnHXqf4PSUUpS9VVWciOyV9HRonaslHgZD3wJqVRWnyZuueNHT4KnW5tuWQ/ZiKwNB8JnbkVn2O1IfjQbb02qyKktoCLgp1hrSq0y9o),1/14/2026 3:00pm,Whipple,N661210,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=N661210&prefill_Plate+Issuer=CA%20-%20California
N676605 (LA),10,LA - Louisiana,Confirmed ICE,"Dark gray / grey SUV Jeep Wagoneer, Black SUV Jeep Wagoneer, Gray / grey SUV Jeep Wagoneer, Dark gray / grey SUV  Wagoneer,    ","Present at raid or abduction, ICE agent(s) seen in vehicle, Seen in a convoy, Obscured/tinted license plate(s), Seen in a convoy",checked,,"N676605.jpg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/K6hgLFBNri0maZpU-BvwQw/zrOFxYNSP1kL5-Mg1J9liNtJXTpv16g5mgzmF0dG3ERUYz0VwbvbssqVhsu6_NaztvY-W7zOI3fw1u_ujKNBZDDBrJwG0jKCPSU_jh9yFPCby3h53112Rdrf0D2g7QzsfoKIRk1AodG4JmJbqav6hw6IzqdlorO_w3wBkGF-pNI/hE8lpvYySE0fQwnc3ZG8MV6IIk20JBY7cOxiMUdht-w),N676605-gray-SUV-11-gate1_12-27.jpeg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/x0G3ZgwdWlUiCoS6xoNSqg/Wn6EoiqjyG8gxzd5wkbzWclxkuqtRSryHIjPHAtQ47Py7ezRbWvGTabKYQVeDfZlokjtCUlqZG8lV0qPnPmf_6ncaX--H5PoaKzx1XJp7Awo5KUudNNidxZq-E2cFQCd5otvjtFC0gNwGuUlF__cck22cw7OnazdekADHVIYO5UtbWzoDaAZGEZgJiWMtdFI/5bU3tI0uCyjAMLJXs-R7U1gqit248ubqOmTR2cw1aMM),DSC_0046.JPG (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/tIXImAabVEyWrF37y4lANg/V_P4bBUBjxijyKgt-ZdqPiFdQJW-YS_PySsrROOwwhlqaurlMVNewweIS-kdZlFjCM1yDDIfC4LmwHw9n9_O5VwWLP2VPHvk5J3qHl0jKWJNIOjeZKD5-2Hu3IGsWTv63bH-zpKsrw1p5fG34lgWu3MO46qpqkqkCbAzZQHzEqA/LLJ8BCEXkwkofwgtdcT5q3dWQ4L2zigwBLoZ1XMN3KY)",1/15/2026 10:46am,Westwood Lutheran Church,N676605,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=N676605&prefill_Plate+Issuer=LA%20-%20Louisiana
N677747 (CA),5,CA - California,Highly suspected ICE,"Silver  Toyota RAV4, Gray / grey SUV Jeep Wagoneer, Silver SUV Toyota RAV4, Silver SUV Toyota ",,checked,Also entered as N67747,,12/29/2025 12:12pm,Left motorpool and left gate 3,N677747,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=N677747&prefill_Plate+Issuer=CA%20-%20California
N683794 (CA),2,CA - California,Highly suspected ICE,White SUV Mitsubishi ,Seen in a convoy,checked,,0728-1-13 N683794.jpg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/EfP59sAqaINhbUL4IsPopg/6Tghby46Ks6kR8N3twoKPXeiNlk3opLZK9uUqdy-OSg6tho0Ki2RFKzAe1bAHcD78ZK4376vy6mJCv1bfgRH9U1diHRCfUYjiaQEb21NUw1HwufBxxArGl4bqe4IvHC6TLAi7LeVlAzU1olrbRFWBhBx4OTErPFq1PcIQOfSZWs/_ZWoLggZY_DvHKDtg-mX9CV1oaEjK307PWalCrnWvJ8),1/13/2026 7:28pm,Whipple,N683794,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=N683794&prefill_Plate+Issuer=CA%20-%20California
N690574 (LA),1,LA - Louisiana,Confirmed ICE,Black Crossover Volkswagen (VW) ,ICE agent(s) seen in vehicle,,,,1/14/2026 6:00pm,"Roseville Aldi 2005 Twin Lakes Pkwy, Roseville, MN 55113",N690574,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=N690574&prefill_Plate+Issuer=LA%20-%20Louisiana
N6N984 (KY),1,KY - Kentucky,Highly suspected ICE,Dark gray / grey SUV Nissan Rogue,,checked,,,1/13/2026 12:00am,,N6N984,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=N6N984&prefill_Plate+Issuer=KY%20-%20Kentucky
N749470 (IL),1,IL - Illinois,Highly suspected ICE,Silver SUV Nissan ,Tinted/blacked-out windows,checked,,8b9c87820864f9d646ea9264e87d116568f73d6351a8395f9e8b9a7562bde397.jpg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/eRH96WL4RaSkwJDUz4PBuA/oVXnwxUatOPjOuZzWZqf0ZS7ygrZSvxwvucrXS6A7w2i6iZvKh-LJCq8zwLV13OtcMIFT4zvjI-O6aNdxhwIGmjGDCMfJ1L-NdwfylMlnKmS0J7z6PQuL1YFJWn8WLvaFJbIlMbz3dXqLJvfQeDNAD0laDJhtoIDNZRcSKy94hNbxcLvrZU7Gm83n8NBF7Syj_XHZdmrtQIbUDHzJ3gM_HFIIpVaeoMbmqADDdexuNA/35Z0bd9cDEfQS0-ydvjSavFYAJl5xpi-h5GhSKAT_tE),1/14/2026 1:30pm,Whipple,N749470,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=N749470&prefill_Plate+Issuer=IL%20-%20Illinois
NAR163 (MN),1,MN - Minnesota,Confirmed ICE,White SUV Acura ,Involved in abduction,,,,1/11/2026 8:31am,29th & Lyndale,NAR163,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=NAR163&prefill_Plate+Issuer=MN%20-%20Minnesota
NBB216 (MN),2,MN - Minnesota,Highly suspected ICE,"Gray / grey Truck Nissan Titan, Gray / grey Truck Toyota Titan",,checked,,,1/17/2026 2:49pm,"Speedway 4320 E Lake St, Minneapolis, MN 55406",NBB216,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=NBB216&prefill_Plate+Issuer=MN%20-%20Minnesota
NBK9937 (PA),4,PA - Pennsylvania,Confirmed ICE,"Light gray / grey SUV Chevrolet (Chevy) Suburban, Gray / grey SUV Chevrolet (Chevy) Suburban, Dark gray / grey SUV Chevrolet (Chevy) Suburban","ICE agent(s) seen in vehicle, Erratic/aggressive driving, Tinted/blacked-out windows, Seen in a convoy, ""Intimidation (observing, filming, etc.)"", Erratic/aggressive driving, Missing license plate(s), ICE agent(s) seen in vehicle, Seen in a convoy, Tinted/blacked-out windows, Tactical gear inside vehicle",checked,,,1/18/2026 3:00pm,"Minnehaha and Syndicate (St. Paul, MN)",NBK9937,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=NBK9937&prefill_Plate+Issuer=PA%20-%20Pennsylvania
NBP022 (MN),9,MN - Minnesota,Highly suspected ICE,"Red SUV Nissan Rogue, Red SUV Nissan , Red Sedan Nissan ,    ","Seen with known ICE vehicle, Present at other ICE action",checked,,"signal-2026-01-07-133351_008.jpeg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/eaGOcIt25CXWE_Ja-XTFNw/gTnLAecCOH-BbMJah_heWMK-VDoF4Ft68i5No3c5qacQcUIaD9_PbtAYLpRL_TyoQkvWc5mUHeqMdoqBgwt4pPZpBHNFykn0ijKda5WYA14mtogY-_sKY22KMGxOrlCSSjnajMKcMp6Ilt_OxRvd8oLAqL37nxEpUl-ZW2iG37ZXG9FosQU3cd7ktrM_LZgN/FupodUL9bcH4Xzg7sZIIJz1p5_ejtfCwY91B1p1Pli0),NBP022-black-SUV-11.jpeg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/ZR6FHFtojqLvsNqrYVDjhA/lsnzHflEDeQHoiakF0cCXn5O7DdARQvxGHx2k7RONWvnDf83NK0xhE5LH4ecb9tGuOakrt7fdb6XLoYBLXRCJ0LM-9cDuh7pvBufQ_B9NMI0ODvTUajNfe9ZNAxghnAwdNb6c7CYIDnvQ783tugH_ik3x4vgHTs6tYj4k9dwKuY/l-o33KsMrhjgpufLtpW0KkmBP1PaJ5Lhxf5lYZVoUpQ),NBP022-black-SUV-11.jpeg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/RNzQN4ttCs3vg9yMVsLkDQ/HUMnbo1rB_IYGnHak1NxxBCg4FG6fO2vjQCjskvPw3WvJxY9_Awqp0q9lgWY8aHMSH5qQVGbHxEMjr6P1taECSk4SBvPCl09cj0V49-emT4JoJfMt4nEi6SSfM1uEZeiG6Jw9DwRBMAM6bDACm8qr2MpQO8-m7YC9a4d6JwH_sc/1s6y1hBcYALEj_0zdYzO2_8LBFq9DwlL3LAOHmzPlpE)",1/8/2026 8:30am,"The Whipple, gate 3",NBP022,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=NBP022&prefill_Plate+Issuer=MN%20-%20Minnesota
NBY388 (MN),1,MN - Minnesota,Highly suspected ICE,Light gray / grey Sedan Ford ,,checked,,,1/5/2026 3:28pm,ICE lot,NBY388,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=NBY388&prefill_Plate+Issuer=MN%20-%20Minnesota
NC676605 (LA),1,LA - Louisiana,Confirmed ICE,Black  Ford Expedition,ICE agent(s) seen in vehicle,,,,1/19/2026 12:38pm,950 thru ~1015 - Nicollet & 31st and surrounding area. 3-car convoy. Confirmed ICE NC676605 (LA) Black Wagoneer; ,NC676605,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=NC676605&prefill_Plate+Issuer=LA%20-%20Louisiana
NCY2850 (TX),1,TX - Texas,Highly suspected ICE,Silver SUV  ,,checked,,signal-2026-01-06-114156_004.jpeg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/r6FPu2B9NT6qzAEZ1U7aag/p1pu0pmTKjiv63yb3SkarW8rIlTRdRezwHUaSXnOpt4UMW1aP3gKjBDbsvS6YoMlh7VpSwm0B-eFxnXMxh0cqLIaz8qoneLraz7VJs--Or8HjftrROVrqIQvbv4PAQhmkUvBmssYCngKevobRK7cnbkIEQ8lzVH8bZBy5fd0TGCdLc76mbjRRtSZoWo-RpG_/1rAnsgbExi9XgHEmF92t7qoXml6ZJ_8HZTBY_nQCfWg),1/6/2026 11:41am,Whipple,NCY2850,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=NCY2850&prefill_Plate+Issuer=TX%20-%20Texas
NEA297 (FL),1,FL - Florida,Confirmed ICE,Black SUV Dodge Durango,ICE agent(s) seen in vehicle,,,,1/13/2026 12:28pm,"31st st heading west, followed turning onto 11th ave",NEA297,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=NEA297&prefill_Plate+Issuer=FL%20-%20Florida
NEAF40 (FL),3,FL - Florida,Confirmed ICE,"Gray / grey  Ford Explorer, Gray / grey SUV Nissan Rogue, Gray / grey SUV Ford Escape","ICE agent(s) seen in vehicle, ICE agent(s) seen in vehicle, Possible plate switching",checked,,,1/1/2026 11:04am,Whipple,NEAF40,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=NEAF40&prefill_Plate+Issuer=FL%20-%20Florida
NEAF40,5,,Confirmed ICE,"Blue  Subaru , Silver  Subaru ,    , Black SUV Ford Explorer, Gray / grey SUV Ford Explorer","Possible plate switching, Possible plate switching, ICE agent(s) seen in vehicle",checked,,NEAF40-gray-SUV-11-12_29.jpeg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/iQ0rKhOBM-PcnIpHErlbHg/Diz6toWTtQUgISFQ6KdWd5PAr-8BF1gvLV14fUNFtQ8sV-kvfSromYt_55RpKcUZJ7lGPy4VK92wVtrDM5TBoymLCugAF1HyQcwQ5vj1HhU9J2FjLtmsHKLRYPe2pSOn2tlzE5TT-yG2qfcHeziZNNj5xm8IgRs4IA15Qjdm1Q8SgjZ9sLh1Yk8xJwqS-594/hJUhI-QyLVtt_peXKrt_J1xSVjeFs5duJ3idK-HRYIY),1/11/2026 5:53pm,,NEAF40,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=NEAF40
NEBA20 (FL),6,FL - Florida,Confirmed ICE,"Black SUV Jeep Laredo, Black SUV Jeep , Black SUV Jeep 4x4, Black SUV Jeep Laramie","ICE agent(s) seen in vehicle, Involved in abduction, Seen in a convoy, Present at raid or abduction, Tinted/blacked-out windows, Embedded lights, Missing license plate(s), Involved in abduction",checked,,"47cb0959b1cc50f32c761f42859091f8329228d4a123ed2ca3be3c7450b6802f.jpg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/Wxp9iMQ-7GQlmMa13781MQ/WMUbvMzb4NqGoBwWzkQ89e-ISrC7ha9xHTDyMzK3YOb5z0ogELHqapkgxmaaY7PqCThVKr1Fxo7dkJiY2ChIKGKOImnn5caGsQzF2k_9mQCwBD-LxJllPlcwAjGbDhcrpB4kPfMAQti3X6sjEEv9Bg_cnfCgPCRCP7X7hT0pdEB_kMG_G3-4ieeLTQqI_tqFuaAzEaxj9n_NLghNh_uhn2yJFUnMwmmNxI8ptnnKLZE/PRLatYJkzCIENz5gK0eqd_nYTW818HMphVzgd1xcZvE),NEBA20-black-jeep-21.jpeg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/98r_rXGIsj2DdLZ9IHh2IQ/WZEteWV200LsUZoXnFu5kI2bb8TIdMfgO2AzuMvTHidcBJvOXvvDwRt_JaYUhFxO6qZVDUNePrxyhUwW6kD4Outgnbmsb19Fg1pZlRGvWe-zzpAsPrFocm1heMY1YOy5gv8ixxBU6Uc9i-jBZgyKwsWS7SayPDkNKU4UJesf9n0/izGNtD6uI77ztycrLoAe_znUr2Z6IAkrXNZlIDHpZNU),IMG_4231.jpg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/yqHhndZ5rA-sKcK_H5-upw/lsLxOEYrbVkvP7iOE7xNPOQgRlmHBDChkmFlyrjU1J2Hu8OIm3v2nnLqiT9SX1Hyr0vGz7p_QDIC-_qMlfJr0od4ZsUivBtTZ9jM5qZKyD7rGqzR9bguca612a1NVLl8lrrc5AyAgeyl5TmSblNzcgipfxPoNcbi4DwUQzkbq5c/SrtsaOMFqcmrNXprgZBjSfxho7icN7AVY0-m92i8YG8),signal-2026-01-11-090621_003.jpeg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/O4SqHom_4FTZI2pKrFl1Qw/N41u7Ob-LTQe3sVvFyduJ0qcT7VtZf-2EtEeZ9F9brx81TpBKXSzaPqsA0cDD1peS2c_J0ioCi2FgbzbixkWoZYYBO06Fb0ogwl4rX5HxAcvxCuxgClgdWyTILcDRziBFQlsMlWTgNvOiB2o4h_xfhpUmk4kjEVWmjoyYafgT-waKm0iUVWJLdtaVNnbGPgw/1Ya2jgvLVM8Sh0eXsnP4HPbYlK6UiumSsQShCDIJ-hI)",1/11/2026 9:06am,Whipple,NEBA20,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=NEBA20&prefill_Plate+Issuer=FL%20-%20Florida
NEBW37 (FL),5,FL - Florida,Confirmed ICE,"   , Black SUV Jeep Laredo, Black SUV Jeep , Black SUV Jeep Laramie","ICE agent(s) seen in vehicle, Tinted/blacked-out windows",checked,,"IMG_4216.jpg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/kYNju2u6QbfbpXJ3oOVJqA/6eBJPPLUB5QsE9Yh6Kq_S_y54BVu9vxChzVStPLLC5FItWJn-U4CqIgXXkKQb33ohoHxtS1Oy_xLnZxb0JiMExGBhBUfyaDFgu_smNJHyzffIcZE0WuucikSSC0e534bS_UOU5jZj3d2NzMMz1HHfv1m0XJ-drSMmBScNH17LYg/ZkzOMaWr5SO6KxE93fmvcBnySIjfNe3a17aNyO-YZOE),d3e6b8fa160db8a62e57ad75ca62afa187387144ed40315b9a8d04b422f2ee45.jpg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/AzGFI-ogeldiqQjTGLsG3w/kkx2872iEOoaHNpguGh2sCimX2TJ4uvRlpA7f-4pZFSlHkxhcHO12CbquTDlDvCV1EzAh1vmIY45d3eJxiidF-o5r4HBR98Q5WWWjRHk5I9w0uH2hNkfMUr82uAVC00STAN0keCekIBXL3F_lV0Rs77zZzUv7oXOmgbiw-iKVopIBBebfKUi9nTcfcuWeIg-mwnOCQsZnU8EPqdxUhjHhioXkhah7YgBMEj-cyyRs0Q/pNNE3WCLGOxgX2LmwHm2ODURC8zKL04jsjODb4hDDC0),signal-2026-01-11-090621_002.jpeg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/YhHOrR3rFuYzg0wrxsV4iA/qFLRtIUAlPngvFd_Nz_XMTlMBh1MEf3n4nZ1Eji37P1rzss0ojXio-YAZmnUf1R6NF5_DGoUzvFEJ-PL4YsammW0AxwCeDeh2Mvd3tSkMslwzoTk0lUb-pRM4o7jvmUITeRwLB2TEIZLHchp7nM43OoHweSyGSTA4DKA6Nx224Z7GWPhxYctQuijaQr95U3k/uARjuaCN97BMJs4q5tbaKqu5NweLkbz5HgiTGapF-dM),Screenshot 2026-01-12 at 11.49.24 AM.png (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/0SHsJcMeBgupa70kMPG1VQ/DZP5s6rikmqRjTzdNDMZ68heRJGydfgRcoGXzjep4D9lEVjztvjXx94Z47K6xFacFHxgRWPGv9CBivVt0H6AYwmjiQsYp8JGLGltJpU3VRfzkbsGRagQM7ulsSdn1S1zPXlami9lZVXoP6fJg8bcLNoMfbWyRWG3lxAKPH7zavXftAwOci1tgAFmpzhmCihu/4JKiptXinnK43g-0JTrxXijc_JrhxredzM_j2lSlemw)",1/11/2026 10:20am,Whipple,NEBW37,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=NEBW37&prefill_Plate+Issuer=FL%20-%20Florida
NECK61 (FL),2,FL - Florida,Confirmed ICE,"Black SUV Ford Expedition, Black  Ford Expedition","ICE agent(s) seen in vehicle, Tinted/blacked-out windows",,,,1/16/2026 10:17am,"Heading south on Lyndale at 24th, Whittier",NECK61,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=NECK61&prefill_Plate+Issuer=FL%20-%20Florida
NED115 (MS),2,MS - Mississippi,Highly suspected ICE,"Dark gray / grey SUV Nissan Pathfinder, Silver SUV Nissan Pathfinder",,checked,,623b012c9c4c5f9a34dc3ee97702873c539a4348fc6018b259f42f73ec2a5e66.jpg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/8jNziU37BMevidXQfoW3NQ/g6C-ddM-CnCr9hLCPtJw6cUXeQa6_-WlKlHE2INpg3jgAmFLFDfLdtAcPe1svvLaFq0i1N0CDY9X-6jaMfZy_iizntZ-UdfnpWS3vdO6XQXxrm1Nsn5xvWQ2P_tb98xYlgaIuazh_ILodcNTxAHevm6jRv2IeVTlIIy_stGdCnP53-Dc91gaYFMteQ8F2lA32BGtGomzyLK4aggMKv-EdytiIPITcQFusMxFDKftMDc/_P_nHNT7Bd78Udu10VFAjogVtaF8MfIzHIoODU_pWPM),1/14/2026 3:29pm,Whipple,NED115,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=NED115&prefill_Plate+Issuer=MS%20-%20Mississippi
NEP022 (MN),1,MN - Minnesota,Highly suspected ICE,Red Crossover Nissan Rogue,,checked,,signal-2026-01-06-080014.jpeg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/jd1L732WQw1u6cHSvSPFdA/6yARKf7A3SsvdXpJiJ-L6vHTghWP7RDfycc6jMMjE5qOScg4DZaewZx82wRq6xrJFhjvzWe6D4vS5mHi-HUtD7vExToyC4kYmRNAkAGTM5lDFEfwdD_rJzyJHb0WMrnJxCGNN8_kocUqCocsriH-4YPsaFDu8yYENKCCpSZHVHzF3osbf5p40-YFstGmg3Id/m9ODG0do-OPiucdYqWfY_-w-KKrsvvaMMauC6VinEKc),1/6/2026 7:56am,Into G1,NEP022,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=NEP022&prefill_Plate+Issuer=MN%20-%20Minnesota
NFJH25,5,,Confirmed ICE,"White SUV Ford Expedition,    ","ICE agent(s) seen in vehicle, ICE agent(s) seen in vehicle, Involved in abduction, Seen with known ICE vehicle, Confirmed ICE from different database",checked,,signal-2026-01-07-133607_011.jpeg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/YUUW5ltn4pAxOKU584P1sA/LKWdWykMqRApleJZqwrVnByMI7LyR35pEjhhGNLnRcVAcql69S4iDv__JcNKtcsdR65PJ0sKvgap2uiWyCq6KepKTyLppdDiPw2hV_f9xC3pg6PpaUPyr_MR4xB_rADFE9euS9QxGLCrh7Mr1BvvQj7el3MeSaBBGicjXZrB_WRRyeSQhoajSlzAgSTTgae3/zYcRUT5d40b7GlA4OOPneM_axF_qrP3PoyuOdRRJeAw),1/11/2026 12:45pm,Whipple,NFJH25,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=NFJH25
NFNJ72 (FL),3,FL - Florida,Highly suspected ICE,"Dark SUV Kia , Black SUV Kia Carnival","Tinted/blacked-out windows, Missing license plate(s)",checked,,,1/15/2026 12:00am,Whipple,NFNJ72,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=NFNJ72&prefill_Plate+Issuer=FL%20-%20Florida
NFRR26 (FL),1,FL - Florida,Highly suspected ICE,Dark SUV Kia Carnival,,checked,,"64d652ecbb684942669e81095631be2bd3a225b7071b3db6b286c2d6f0c2bce9.jpg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/Ed3Bg0qYgrkRn54Y9bUYAQ/W7Qfn_lgdR6uMnut3jei8a7z0U_QvlQQVSPzaT7IySnzQnNIFwmP7lMR1b36Yt7f0CteM3F83X7nz4-PoQa-3OCYdcnDyDoLtZMnOeeAyFvOB1S4C_GLKk6CQ0VfkvVzdvcLm0EfnPXsyn62S30ml4dcnmF1Fh3kp6LPh3XO0VSjdjtRIiGj71SddyCZzR2RDJLIjdNpOhhEk4lRY6PZzZ14_yhxw1rtQZ_R3cQolaM/eM1ejP4caGvy1Qiaqtcc9hH7s56iYzLJjf5U8mZIGw4),bb0e7e10f233dbcd0aa65cd0fe609a1ca97bc67608c86e83a1fb437197bd34c0.jpg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/zA1PCoDY3PDsbjD6pihqvQ/sgfi42POHx2JEfblx5QUk4h3TAaKrMmDbXibX2IrLp5pFkTphrsAKX4Kts-43kZI8O1x66oI18jzE7KAyqlwH10Zt7TLeNoHVjcJ5ab2Ar8qhQud1y3ev21nsvY9GAlmQQIe5eigb1lsI9UTkLpk-DKBlHUjFywD-ipG9u34m9i6gzY6ruzaaBu_hW72Sk6ExEmLpalDXxG6Vv0upLvLOqKOYpamtaMcYEXMv4hafJc/SStkABtVgJJrtMgQuCg8d87XVQcNJDRpndQJKpYfJ-g),9410e206ca1b09a1f2c2cf525fe38cf9529ff48ef4065ed5c7caee5b0b01fbfa.jpg (https://v5.airtableusercontent.com/v3/u/49/49/1768874400000/sSkgyCUkX9GMGaTMBLy1cg/kq6N8AK4Bg1MAOXKDSGBdGK67siUbR4GBiaSmqjYNmPw8EpkOONyPISuGD97-ZkW98Za6oyqdaPxaCU-4i-CyeDVhkUmVUnKzDRRZznVihu9ZEquYM6s_56ZNeGIi-lu-EM60gFl7pS3AqBp56NPFhZYt0mnxaaxMAFR0LQ5SGS1cDTl-bv4_RLui-dsldptqJsrDdQaOKhD6JbzaPSG7XoSILgI0T7VKxjXTWMWPVM/_90KZ8dOUwrxFx-ue3wiHRJav89n7o5y6nTjcfjKupM)",1/17/2026 8:09am,Whipple,NFRR26,https://airtable.com/apprPhYEXiE9svCFc/pagzgcHmtZuMAMvZ1/form?prefill_Plate+%23=NFRR26&prefill_Plate+Issuer=FL%20-%20Florida
